station_id,station_name,lat,lon,capacity,capacity_class,is_charging_station,is_superstation,valet_hours,primary_area_type,context_tags,context_summary,nearest_subway_station,distance_to_subway_m,near_subway,nearest_park_or_recreation,distance_to_park_m,near_park_or_recreation,nearest_tourist_or_event_place,distance_to_tourist_or_event_m,near_tourist_or_event,nearest_major_road,distance_to_major_road_m,near_major_road,is_waterfront,is_downtown_core,is_residential_context,historical_arrivals_per_day,historical_departures_per_day,historical_net_flow_per_day,historical_usage_class,historical_return_risk_class,agent_hint,source,source_notes
8133,Aga Khan Museum and Park (Wynford Dr),43.72571668907797,-79.33296483679571,15,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,Don Valley,541,False,,52,True,Water Feature,1398,False,Eglinton Avenue East,342,False,False,False,True,0.21,0.22,-0.02,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8134,Eglinton Ave E / Sloane Ave,43.72617147922369,-79.31308996409402,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,Don Valley,1972,False,Academy Soccer Field,370,False,Water Feature,2773,False,Eglinton Avenue East,31,True,False,False,True,0.25,0.25,-0.0,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8137,95 Beecroft Rd,43.76384867039627,-79.41393612096745,31,large,True,False,,park_trail,large|park_trail|near_subway|near_park|charging_station,Large park trail station near subway and near a park or trail.,Harlandale Av Entrance,254,True,York Cemetery and Recreational Park,232,True,Fire Hose Tower,582,False,Yonge Street,185,False,False,False,True,0.01,0.03,-0.02,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8138,Scarborough Town Centre,43.773745972544056,-79.25521611970132,23,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,GO Station Entrance,4586,False,,65,True,P. C. Ho Theatre,2894,False,Ellesmere Road,245,False,False,False,True,0.0,0.1,-0.1,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8139,Knob Hill Park,43.7439055200841,-79.25119821735181,11,small,False,False,,residential,small|residential,Small residential station.,GO Station Entrance,1533,False,,709,False,Bell Estate,4673,False,Brimley Road,83,False,False,False,True,0.15,0.18,-0.03,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8141,Brimley Rd / Brimorton Dr,43.76552300893413,-79.25948526995919,11,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,GO Station Entrance,3642,False,Birkdale Ravine,248,True,P. C. Ho Theatre,3841,False,Brimley Road,35,True,False,False,True,0.13,0.12,0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8142,Kitchener Rd / Kingston Rd,43.76675330423266,-79.18970074932972,11,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,GO Station Entrance,6963,False,St. Margaret's Parkette,240,True,The Rock Walk,1998,False,Kingston Road,80,False,False,False,True,0.02,0.02,0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8144,James Gardens,43.670884247284015,-79.51381165484777,11,small,False,False,,tourist_event,small|tourist_event|near_park|near_tourist,Small tourist event station near tourist or event venues and near a park or trail.,Grenview Boulevard,2502,False,James Gardens,126,True,Duck pond,56,True,Royal York Road,607,False,False,False,False,0.2,0.25,-0.04,low,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8147,Widmer St / Adelaide St W (South),43.64729988133681,-79.39131309705574,8,tiny,False,False,,tourist_event,tiny|tourist_event|downtown_core|near_tourist|near_major_road,"Tiny tourist event station in the downtown core, near tourist or event venues and on a major road.",University / King Southwest corner (on King),502,False,St. Patrick's Square,381,False,OCAD Graduate Gallery,299,True,Adelaide Street West,55,True,False,True,False,4.67,6.62,-1.95,medium,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8148,Simcoe St / Wellington St W (North) 2,43.64624614286341,-79.38548851901436,4,tiny,False,False,,transit_hub,tiny|transit_hub|downtown_core|near_subway|near_park|near_tourist,"Tiny transit hub station near subway, in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on University),145,True,Simcoe Park,201,True,CBC Museum,267,True,University Avenue,111,False,False,True,False,1.41,1.68,-0.27,medium,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8149,Danforth Rd / St Clair Ave E,43.717162385558574,-79.25956718831114,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,Passenger Pick Up and Drop Off,1689,False,Natal Park,508,False,Bell Estate,1821,False,Danforth Road,11,True,False,False,True,0.14,0.14,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8150,Birchmount Rd / Eglinton Ave E,43.72932260399524,-79.27798753256445,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,Passenger Pick Up and Drop Off,1106,False,Maidavale Park,356,False,Bell Estate,2609,False,Birchmount Road,21,True,False,False,True,0.21,0.27,-0.06,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8151,Corvette Ave / Kennedy Rd,43.725446237972726,-79.26476852179107,11,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,Passenger Pick Up and Drop Off,717,False,Farlinger Ravine,259,True,Bell Estate,2354,False,Kennedy Road,24,True,False,False,True,0.16,0.22,-0.06,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8152,Surrey Pl / Dr. Emily Stowe Way - SMART,43.661042840168236,-79.38796630132087,16,medium,False,False,,transit_hub,medium|transit_hub|downtown_core|near_subway|near_park|near_tourist|near_major_road,"Medium transit hub station near subway, in the downtown core, near tourist or event venues, near a park or trail and on a major road.",MaRS Discovery District,133,True,,183,True,Insulin: Toronto’s Gift to the World,115,True,College Street,74,True,False,True,False,5.35,7.72,-2.37,medium,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8153,Neilson Rd / Ellesmere Rd,43.78234921092259,-79.2047336995471,19,medium,False,False,,residential,medium|residential|near_major_road,Medium residential station on a major road.,GO Station Entrance,7203,False,,575,False,The Rock Walk,1395,False,Ellesmere Road,27,True,False,False,True,0.01,0.02,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8154,Mornelle Ct / Ellesmere Rd,43.78528,-79.195423,11,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,GO Station Entrance,7943,False,Mornelle Commons,228,True,The Rock Walk,628,False,Ellesmere Road,46,True,False,False,True,0.0,0.0,-0.0,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8155,Ellesmere Rd / Scarborough Golf Club Rd ,43.77881462058817,-79.22174099253999,15,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,6074,False,Heather Heights Woods,331,False,P. C. Ho Theatre,1996,False,Ellesmere Road,18,True,False,False,True,0.01,0.01,0.0,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8156,Scarborough Golf Club Rd / Lawrence Ave E ,43.76118061398553,-79.21603818763963,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,4889,False,Curran Hall Ravine,642,False,The Wishing Well,2327,False,Lawrence Avenue East,67,True,False,False,True,0.01,0.01,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8157,Confederation Dr / Greencrest Cr,43.75779584940286,-79.22294337682595,15,small,False,False,,residential,small|residential,Small residential station.,GO Station Entrance,4223,False,,331,False,The Wishing Well,2624,False,Markham Road,132,False,False,False,True,0.02,0.04,-0.02,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8158,Livonia Pl / Neilson Rd,43.785550120556366,-79.20591707832195,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,7420,False,,441,False,The Rock Walk,1470,False,Neilson Road,26,True,False,False,True,0.0,0.01,-0.0,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8159,Lawrence Ave E / Orton Park Rd,43.76383904974962,-79.20559912616176,15,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,5730,False,Highland Creek Community Park,413,False,The Wishing Well,1976,False,Lawrence Avenue East,18,True,False,False,True,0.0,0.01,-0.0,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8160,Lawrence Ave E / Mossbank Dr,43.76270616161094,-79.2109974581985,15,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,5310,False,Curran Hall Ravine,419,False,The Wishing Well,2138,False,Lawrence Avenue East,21,True,False,False,True,0.01,0.02,-0.0,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8161,Victoria Park Ave / The Meadoway,43.729021982297084,-79.30424284705222,15,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,Don Valley,2743,False,,210,True,Water Feature,3384,False,Victoria Park Avenue,30,True,False,False,True,0.05,0.06,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8162,Dan Leckie Way / Fort York Blvd,43.63920233699084,-79.39776922113043,27,large,False,False,,tourist_event,large|tourist_event|downtown_core|near_park|near_tourist,"Large tourist event station in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on King),1379,False,Canoe Landing Park,101,True,The Ground Floor: Jumblies Theatre,82,True,Lake Shore Boulevard West,182,False,False,True,False,2.49,3.71,-1.22,medium,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8163,Strachan Ave / Ordnance St,43.63917310056043,-79.4105682457256,23,medium,False,False,,tourist_event,medium|tourist_event|downtown_core|near_park|near_tourist,"Medium tourist event station in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on King),2252,False,Gateway Park,109,True,The Queen's York Rangers Museum,333,True,King Street West,339,False,False,True,False,4.81,7.64,-2.83,medium,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8164,Keelegate Dr / Keele St,43.73310385263487,-79.48330471638467,19,medium,False,False,,residential,medium|residential|near_major_road,Medium residential station on a major road.,Vitti Street,2286,False,,315,False,The Basketweave,2153,False,Keele Street,23,True,False,False,True,0.06,0.08,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8165,Ranee Ave / Flemington Rd (North),43.72349197485778,-79.44824247361579,11,small,False,False,,park_trail,small|park_trail|near_subway|near_park,Small park trail station near subway and near a park or trail.,Ranee Avenue North,77,True,Yorkdale Park,67,True,C.W. Jefferys house,4188,False,Dufferin Street,677,False,False,False,True,0.18,0.19,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8166,Lawrence East Station,43.74966205290483,-79.27192193930078,11,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,GO Station Entrance,2015,False,,165,True,Bell Estate,4877,False,Lawrence Avenue East,47,True,False,False,True,0.02,0.01,0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8167,Woburn Ave / Avenue Rd,43.72545280998933,-79.41648817539286,15,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,Bedford Entrance,1103,False,Brookdale Park,205,True,C.W. Jefferys house,2431,False,Avenue Road,31,True,False,False,True,0.09,0.1,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8168,Portland St / Front St W,43.641634085638955,-79.3987894305286,11,small,False,False,,tourist_event,small|tourist_event|downtown_core|near_park|near_tourist|near_major_road,"Small tourist event station in the downtown core, near tourist or event venues, near a park or trail and on a major road.",University / King Southwest corner (on King),1283,False,Draper Park,131,True,The Ground Floor: Jumblies Theatre,246,True,Front Street West,29,True,False,True,False,1.68,2.75,-1.06,medium,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8169,William Cragg Dr / Jane St,43.72254631047244,-79.50861414468879,15,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,Norfinch Oakdale,3919,False,,46,True,The Basketweave,771,False,Jane Street,32,True,False,False,True,0.02,0.02,0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8170,Munition St / Commissioners St,43.64652927223706,-79.35032977085585,15,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,Yonge / King Southeast corner,2194,False,Biidaasige Park,195,True,Distillery District,849,False,Lake Shore Boulevard East,319,False,False,False,True,0.45,0.53,-0.08,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8171, Grafton Ave / Roncesvalles Ave,43.639598669893616,-79.44621279276677,23,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,Dundas St West,2004,False,Grafton Avenue Park,20,True,Colborne Lodge,1112,False,The Queensway,95,False,False,False,True,1.25,1.78,-0.53,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8172,Silverthorn Ave / Pryor Ave,43.67485699930531,-79.46019152027287,23,medium,False,False,,park_trail,medium|park_trail|near_park|near_major_road,Medium park trail station near a park or trail and on a major road.,Dundas West,2074,False,S.A.D.R.A. Park,82,True,MUSE Arts Creative Labs,540,False,St. Clair Avenue West,66,True,False,False,True,0.21,0.54,-0.33,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8173,St. Clair Ave W / Poplar Plains Rd,43.68600191952118,-79.40395327728031,11,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,1 St Clair Av East Entrance (Scotia Bank),842,False,Glenn Gould Park,168,True,Spadina Museum,854,False,St. Clair Avenue West,13,True,False,False,True,0.24,0.71,-0.47,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8174,Wellington St E / Church St,43.64864454643048,-79.37419421546784,19,medium,False,False,,transit_hub,medium|transit_hub|downtown_core|near_subway|near_park|near_tourist|near_major_road,"Medium transit hub station near subway, in the downtown core, near tourist or event venues, near a park or trail and on a major road.",Yonge / King Southeast corner,261,True,Berczy Park,108,True,The Market Gallery,199,True,Wellington Street East,11,True,False,True,False,0.65,0.9,-0.25,medium,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8175,Simcoe St / Wellington St W (North) 3,43.646226683295296,-79.38553477700628,23,medium,False,False,,transit_hub,medium|transit_hub|downtown_core|near_subway|near_park|near_tourist,"Medium transit hub station near subway, in the downtown core, near tourist or event venues and near a park or trail.",University / King Southwest corner (on University),148,True,Simcoe Park,198,True,CBC Museum,263,True,University Avenue,115,False,False,True,False,0.59,0.92,-0.33,medium,low,"Large capacity helps, but downtown commuter demand can change quickly; check alternatives early.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8176,9 Willingdon Blvd,43.64834720075349,-79.51003768899298,39,large,True,False,,suburban_node,large|suburban_node|near_subway|near_major_road|charging_station,Large suburban node station near subway and on a major road.,Royal York,103,True,Birchview Boulevard Parkette,434,False,MABELLEarts Pavilion,1514,False,Bloor Street West,71,True,False,False,True,0.09,0.12,-0.03,low,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8177,Linkwood Ln / Spanbridge Rd,43.7125731080812,-79.32449549150107,11,small,False,False,,park_trail,small|park_trail|near_park,Small park trail station near a park or trail.,Don Valley,1424,False,Flemingdon Park,248,True,Water Feature,2954,False,Overlea Boulevard,838,False,False,False,True,0.02,0.03,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8178,Agincourt GO Station,43.78605668943663,-79.28503072723657,23,medium,False,False,,suburban_node,medium|suburban_node,Medium suburban node station.,Sheppard Avenue - North Entrance,4965,False,Collingwood Park,422,False,Lol Art School,3197,False,Sheppard Avenue East,222,False,False,False,True,0.05,0.09,-0.05,low,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8179,McCowan Rd / Brimorton Dr,43.765737540515055,-79.24922926555814,11,small,False,False,,residential,small|residential|near_major_road,Small residential station on a major road.,GO Station Entrance,3811,False,Amberdale Ravine,425,False,P. C. Ho Theatre,3444,False,McCowan Road,19,True,False,False,True,0.0,0.01,-0.01,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8180,Osler Playground (Argyle St),43.64640117586531,-79.42195180747304,15,small,False,False,,tourist_event,small|tourist_event|near_park|near_tourist,Small tourist event station near tourist or event venues and near a park or trail.,Delaware Avenue,1800,False,Osler Park,49,True,Koffler Gallery,365,True,Queen Street West,317,False,False,False,False,0.7,1.56,-0.86,medium,low,Tourist or event-area station; demand may spike around weekends and events.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8181,Cherry St / Commissioners St,43.64483932280588,-79.35330371862767,31,large,False,False,,suburban_node,large|suburban_node,Large suburban node station.,Queens Quay - Ferry Docks,1937,False,Jennifer Kateryna Koval's'kyj Park,453,False,Distillery District,788,False,Lake Shore Boulevard East,381,False,False,False,True,0.3,0.75,-0.46,low,low,Suburban or lower-demand area; alternatives may require a longer detour.,gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8182,Biidaasige Park (11 Munition St),43.64621864215001,-79.3500485188435,23,medium,False,False,,park_trail,medium|park_trail|near_park,Medium park trail station near a park or trail.,Yonge / King Southeast corner,2221,False,Biidaasige Park,171,True,Distillery District,886,False,Lake Shore Boulevard East,358,False,False,False,True,0.1,0.27,-0.17,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8183,Dufferin St / King St W ,43.6391706,-79.4272676,23,medium,False,False,,park_trail,medium|park_trail|near_park|near_major_road,Medium park trail station near a park or trail and on a major road.,Russett Avenue - E,2405,False,Dufferin-King Park,134,True,Museum of Television,440,False,Dufferin Street,19,True,False,False,True,0.79,2.09,-1.3,medium,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
8184,Antibes Dr / Bathurst St,43.78133435761008,-79.44592470500392,15,small,False,False,,park_trail,small|park_trail|near_park|near_major_road,Small park trail station near a park or trail and on a major road.,Finch PPUDO Entrance,2337,False,Don Lake Parkette,35,True,John Mckenzie House,2970,False,Bathurst Street,76,True,False,False,True,0.01,0.04,-0.03,low,low,"Small residential or park-adjacent station; if full, alternatives may be farther away.",gbfs|osm|ridership,"base metadata (name, lat/lon, capacity, charging) from GBFS station_information; spatial context (nearest subway, park, tourist, major road) from OpenStreetMap Overpass API; ridership stats from Toronto Open Data 2025–2026 annual ZIPs"
